complex_id,apt_name,sigungu,identity_status,join_status,full_pnus
cx_b9503a09ca28d20e,"신원지벤스타2",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011800103920000"]
cx_b950742c989c98d4,"영우",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010100101570000"]
cx_b95f2e93ca9621a0,"팔라티노",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108100000"]
cx_b96e075e1545cfa0,"지원g델타아파트",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900100540000"]
cx_b97b8fabc68e88b7,"강변",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010600100530000"]
cx_b97e2bbe3aea3e1b,"신반포17",서초구,NO_PNU,NO_PNU,[]
cx_b98a49ec022ff7a8,"천지",은평구,NO_PNU,NO_PNU,[]
cx_b98e299d249c256b,"원아파트",동작구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1159010200102560000"]
cx_b98f3820e471ac60,"베로니스2차",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108030000"]
cx_b9a363b293fba1c2,"풍산쉐르빌102동",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010200102260000"]
cx_b9a37c4037c85e5a,"다성리치빌",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010500100770000"]
cx_b9ab7738265049d3,"오성로얄",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510300107980000"]
cx_b9b1c379f3a87fd6,"봄봄하이츠",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010400101030000"]
cx_b9bd2db561584c46,"구산",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400101280000"]
cx_b9befe17657ea815,"g&d용산드림",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117012900102120000"]
cx_b9c068664c711faa,"경남아너스빌",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010100107220000"]
cx_b9d79d2d239badfb,"펜트힐루논현",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010800102110000"]
cx_b9d9d4c51e4d7daa,"보성",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107450000"]
cx_b9f78eb650a38291,"반포에스케이뷰",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700101120000"]
cx_ba1290991506f0d4,"포시즌",종로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1111018200100950000"]
cx_ba1352dc532b36c9,"대림아르빌아파트",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010200106370000"]
cx_ba3f4ad084d68e24,"방학동삼성래미안1",도봉구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1132010600107200000"]
cx_ba477e511a7b690a,"현대로얄",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107010000"]
cx_ba4cefe18ee4aa56,"두양그린b동",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153011000100970000"]
cx_ba52792bda91c155,"롯데캐슬갤럭시(50-1)",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010600100500000"]
cx_ba5b36b50fe8f45b,"(797-15)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107970000"]
cx_ba61b9638ed70cbd,"신반포9",서초구,NO_PNU,NO_PNU,[]
cx_ba6393025b07ac66,"경향빌라트",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011700100870000"]
cx_ba6f98cc54a737be,"브르넨삼성",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010500100900000"]
cx_ba7680aa9eba17f0,"뉴월드(240-63)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700102400000"]
cx_ba770c1e608ed88f,"아크로리버파크",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700100020000"]
cx_ba8bccb60d35cbcd,"성지",중구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1114016200103330000"]
cx_ba8d6d79c43908b4,"신동아",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117013300102410000"]
cx_ba8da42dda8f77dd,"스위스빌라",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114016200104320000"]
cx_ba9079932a812733,"신동아듀크빌",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010500100990000"]
cx_ba95600cdadade1b,"한아(987-21)",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510200109870000"]
cx_baa25ea1de0922b9,"역삼엔스위트102동",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010100106560000"]
cx_baa62f5197d5af3f,"장성미모아",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011800102740000"]
cx_baa818f6cc88ba96,"현대아파트",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900101680000"]
cx_baa8cc31cb1201de,"보라매해담채",관악구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1162010200104970000"]
cx_baa9828b04a5e6b5,"동남1",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104460000"]
cx_bab94feb1f17bb13,"(744-15)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107440000"]
cx_bac69883e32ab4b8,"뉴그린아파트",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114016200100670000"]
cx_bac6ae884e2b9dc6,"화곡대진",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109090000"]
cx_bac88aa0707c5da5,"코아",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010800100790000"]
cx_baca65e61eb84708,"화성파크빌",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300100240000"]
cx_bacb788232cf5219,"동구햇살아파트2차",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200107150000"]
cx_badffddd85d9ffb7,"upperhouse",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010100100120000"]
cx_bae4367e43c730f8,"명경아트빌",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114016200104320000"]
cx_bae4da57cfa5f7ac,"태솔타운2차",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103670000"]
cx_baf49e39f02392d2,"한독",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104350000"]
cx_bafb2bd39eef3330,"신월보성",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300104650000"]
cx_bb0a1c8dc3029497,"엘림하우스2차",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600104260000"]
cx_bb11839e83877936,"럭스빌(101동)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138011000101740000"]
cx_bb318a4d571a6b51,"북아현1차",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011000101870000"]
cx_bb48fae4027c3b45,"안산맨숀",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011100101040000"]
cx_bb596b18b4f730fe,"하이브",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010500104560000"]
cx_bb59762c694f96e5,"knp주상복합1",강동구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1174010600100670000"]
cx_bb6adf6dfeb17d6c,"에메랄드105동",관악구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1162010100100410000"]
cx_bb6df0580ccfc741,"주공1",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010200106850000"]
cx_bb722b4837091699,"리치빌203",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010800100110000"]
cx_bb73caeaa5dc47b3,"대암아파트",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010300102300000"]
cx_bb776326e4b65666,"유림웰스빌",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300105480000"]
cx_bbaef7a466d9781e,"천호엘크루",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900104270000"]
cx_bbb21399a9f3f8d5,"나성",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010200106350000"]
cx_bbb2a2f4d5638ab8,"로얄",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104350000"]
cx_bbbb530a99329474,"리스트안암",동대문구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1123010300101360000"]
cx_bbc2e5b211a3aae8,"로덴하우스웨스트빌리지",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168011800104620000"]
cx_bbc58aa66611f82b,"수산동우",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300110180000"]
cx_bbd2d3abf668d2ff,"우성102동",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010100103120000"]
cx_bbdbc42ccb52ca83,"벨로스아파트",은평구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1138010900102410000"]
cx_bbef090b516b5714,"세림아파트",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109170000"]
cx_bbfaaa00fe6f73ee,"신촌다올노블리움",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144011000100010000"]
cx_bbfb3e70be9d385a,"다성이즈빌",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011200101190000"]
cx_bbfd622c67bbb5f3,"펠리스아트빌",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012200102000000"]
cx_bc0a4152ea003699,"메가스터디타워",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010100100570000"]
cx_bc0fd5a294a9a457,"신현(101동)",종로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1111010200100060000"]
cx_bc10aa2a8d82de5b,"삼천리",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100109970000"]
cx_bc17bea6f843f8d5,"삼우월드",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012300103840000"]
cx_bc18776cf4cb72ad,"우민늘푸른",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010800100680000"]
cx_bc29d1086d2f7317,"양재",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200100080000"]
cx_bc3bd14bd1e15e4e,"세레노",동작구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1159010200101260000"]
cx_bc4790e50c78c5c3,"더샵둔촌포레",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010600100300000"]
cx_bc5cdc03dab3280d,"청담4차이-편한세상",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168010400100280000"]
cx_bc66e59046eafb61,"한원힐트리움아파트",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010500104650000"]
cx_bc6b3d4fd2fe010b,"신반포22",서초구,NO_PNU,NO_PNU,[]
cx_bc6c6666c391107f,"명남(122-10)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700101220000"]
cx_bc803934830770c1,"구로오네뜨시티",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010200101030000"]
cx_bc95ce8bc254ccb4,"스카이써밋아파트",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010600109150000"]
cx_bc983268c3f564d0,"리첸시아용산b",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117012200100400000"]
cx_bc9a12a390f1b453,"세양(453-5)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300104530000"]
cx_bc9ffad809b0b1ae,"메이져비동",송파구,NO_PNU,NO_PNU,[]
cx_bcb479c93931c903,"현대플래티앙ⅰ",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117013200100010000"]
cx_bcb7de0903bdeb20,"화양동동도센트리움캠퍼스파크",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510700101160000"]
cx_bcb906da75895c07,"주함헤븐103동",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300102030000"]
cx_bcbc2fb23fde04ad,"상록파라브2차",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600104400000"]
cx_bd147a979f91008b,"제이월드",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010300110370000"]
cx_bd1bfbca7fd69545,"래미안삼성1차(201동)",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010500101020000"]
cx_bd25b7fd6a820397,"홍익",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100190000"]
cx_bd48492b8343402b,"현대빌라(208-19)",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011100102080000"]
cx_bd5ca4604334b09d,"주함해븐타워",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010200101150000"]
cx_bd6065f0656f137c,"서초동에지앙",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800116790000"]
cx_bd6aff7e511e9031,"삼호가든맨션(3차)",서초구,NO_PNU,NO_PNU,[]
cx_bd70a68b6b75f7da,"다청림",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010800101930000"]
cx_bd8730d6c7dd6f30,"가산지웰에스테이트2차",금천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1154510100101430000"]
cx_bd8c70a53213528a,"신월대림",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300104910000"]
cx_bd9431ccbd1e1597,"창방트윈(a동)",성북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1129013600100900000"]
cx_bd943e28b561e654,"lumino816",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010300103020000"]
cx_bd94b3232f69ffe1,"휴먼씨티",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200104020000"]
cx_bd94d71d25792e52,"성산힐아파트",마포구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1144012500100810000"]
cx_bd9751221c8a61e6,"삼성서초가든스위트",서초구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1165010800113260000"]
cx_bd99a504ba6febe1,"대진아파트",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300104110000"]
cx_bda30f64ce64d54c,"강호",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010100106240000"]
cx_bdabf1aed3ac355f,"주공4",강동구,NO_PNU,NO_PNU,[]
cx_bdaeaee6d3d35176,"내츄럴4차아파트",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010600106870000"]
cx_bdb453f52198a1e7,"한성",영등포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1156013200107690000"]
cx_bdd091d6e1505a83,"현산푸른숲",동작구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1159010200101260000"]
cx_bdd85f61b1df64fb,"한주에코",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010300103110000"]
cx_bdd970ad0e8a6467,"빌라맨션",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117012900103020000"]
cx_bdda2cc3cb7b204a,"더블유에스타워",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100104630000"]
cx_bddde528311f27fc,"(806-41)가람빌라",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200108060000"]
cx_bde74129c227ca9e,"주풍그린빌",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500103230000"]
cx_bdf419ee24986e5d,"위더스빌",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010400101690000"]
cx_bdf81d65eeb724d0,"원평5차",금천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1154510100102390000"]
cx_bdfe50c134a03c7b,"theplusⅲ",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117013000101240000"]
cx_be037fefe73c1d85,"대진",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300104250000"]
cx_be080aa21e5076ef,"아펠바움",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010500100990000"]
cx_be12fa8a71c48493,"화계맨숀",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510300104610000"]
cx_be1348ab5aeee5dc,"드림팰리스",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011100101540000"]
cx_be2010caab56bab1,"서초동삼성쉐르빌2",서초구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1165010800113300000"]
cx_be3f43ccd48a0398,"마운틴뷰",종로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1111018200101250000"]
cx_be448718c14ec86f,"레미안서초6차(1520-9)",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800115200000"]
cx_be576bb3c25cc526,"민족통일mj캠퍼스외대3차",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123011000103270000"]
cx_be687780e7289f82,"현진타워",송파구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1171010700101710000"]
cx_be6cf034237316bf,"노블레스빌(246-1)",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012400102460000"]
cx_be70dba4110ab955,"(748-48)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107480000"]
cx_be75548a9a03d623,"동양타워",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010100100480000"]
cx_be75dd3596f53bcc,"(807-21)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200108070000"]
cx_be78e8337b2959f2,"삼성동신영지웰",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010500101140000"]
cx_be9410650be56da7,"노블스톤",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010300110720000"]
cx_bea717f6e12a9576,"삼도(102)",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300105580000"]
cx_beab0da7e96cb980,"한우리(101동)",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300104670000"]
cx_beb4bf81d59d81b4,"인왕산현대",서대문구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1141011100104600000"]
cx_bebaa2252cbaa7f2,"양천홈타운3차",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300104700000"]
cx_bed266ace3c6b092,"노블네스트",강동구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1174010800105420000"]
cx_beda2fa81b2583dd,"청운현대",종로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1111010100100560000"]
cx_bee782edb7851a06,"동림",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100110190000"]
cx_bf03180304bd6ea4,"종인아네스트",영등포구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1156013300107780000"]
cx_bf1c272f3985eae8,"양재동메트로",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200103120000"]
cx_bf24eb145a581a23,"삼보드림",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510100101070000"]
cx_bf2e3a3628f33ffc,"장안동하트리움",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600104650000"]
cx_bf47db90e8b970d1,"장원(101)",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510200101480000"]
cx_bf4fd3963c40d0a6,"동도하이츠에이동",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011900102730000"]
cx_bf55123ae5f1125f,"청광플러스원큐브2차",강동구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1174010500104570000"]
cx_bf646b367af25268,"신아굿모닝(40-55)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010800100400000"]
cx_bf68aabc08736267,"뉴파크플러스",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011100101070000"]
cx_bf6e17d9b7f609a4,"(750-8)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107500000"]
cx_bf7b400a7551e0a1,"뉴-동부아파트",노원구,NO_PNU,NO_PNU,[]
cx_bf7c1093315051ba,"신반포24",서초구,NO_PNU,NO_PNU,[]
cx_bf833d2e5b1bdc3f,"동아1",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104190000"]
cx_bf90d59dd5aa6827,"골드하임(102동)",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900100540000"]
cx_bf9be98e226c97bb,"sk파크타워",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010700101660000"]
cx_bfa2e07b3f4c88e7,"테라스시티",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010200114750000"]
cx_bfbb505b54926bc6,"승윤노블리안",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100190000"]
cx_bfc3425180ebf915,"(744-3)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107440000"]
cx_bfc708265fb54585,"건영3",노원구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1135010600103600000"]
cx_bfcd11e17391b2b6,"역삼우정에쉐르2",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168010100107070000"]
cx_bfce59cbdd248898,"금강",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200103520000"]
cx_bfd9592710294b64,"힐스빌7",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010800100460000"]
cx_bfdebf84230c86b9,"회림",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100390000"]
cx_bfe03ce77add6ccb,"세비앙",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010100103120000"]
cx_bfe5f0f3fba43d47,"포이현대빌라트",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010300111650000"]
cx_bfeea04cff1a5a8b,"월드빌",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010600109500000"]
cx_bff09284006f96de,"그랜빌캐슬",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010800100700000"]
cx_bffc8a6404ac3c04,"은진빌라",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107490000"]
cx_c005b409f5ef6f59,"롯데캐슬포레스트",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108440000"]
cx_c00f8049de86542f,"대한아파트",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300103810000"]
cx_c012baa0c9cb4a56,"강동역두산위브센티움",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900101550000"]
cx_c01698a720677dba,"벧엘forzoom",동작구,NO_PNU,NO_PNU,[]
cx_c0242b41e09f8741,"(743-6)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107430000"]
cx_c037cf2be3987bce,"용마",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010100103540000"]
cx_c0496eae171fcfc5,"지오프레저101동",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100109580000"]
cx_c04e245915fd6d6d,"성호메이플라워멤버스빌",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010200101040000"]
cx_c04fdd2e9207c37d,"이연파레스",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010700100970000"]
cx_c053929b56df72c7,"배명씨앤디",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010500102220000"]
cx_c05b9ade775859ee,"천호역마에스트로",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010900103340000"]
cx_c063a20508dbf875,"참누리아파트",성북구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1129013800103160000"]
cx_c064feb68e2ee603,"애시안아파트",금천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1154510300102660000"]
cx_c06cadd076de24e8,"신세계드림빌2",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010600101950000"]
cx_c08dae5a31986e60,"세진웰빙101",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510200109920000"]
cx_c08e3b163d8311f8,"이좋은집",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010800100460000"]
cx_c0976fc9732d4483,"동일아파트",도봉구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1132010600106210000"]
cx_c0aa1053f9811c82,"유안",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012500102550000"]
cx_c0b5d5eb3be46c38,"개포현대200동",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010300106550000"]
cx_c0c2962403f18b1d,"디아이빌101동(331-101)",양천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1147010300103310000"]
cx_c0d5d5e333455751,"번동한양아파트",강북구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1130510200101330000"]
cx_c0dc487201fa45b0,"(807-16)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200108070000"]
cx_c0dfcd1a7b534a31,"녹원한신",서초구,NO_PNU,NO_PNU,[]
cx_c0f1c14567b5fd4b,"(718-24)경원주택",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107180000"]
cx_c0f2a207df6623d6,"나스빌3차",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108060000"]
cx_c100561e973c6c4c,"풀내음(a동)",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010400100580000"]
cx_c107ec095609345e,"청광플러스원큐브3차",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500104150000"]
cx_c111242015774555,"모아(365-35)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700103650000"]
cx_c1119835dd164c62,"상계주공3(고층)",노원구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1135010500107300000"]
cx_c119687e78b5e866,"동양드림",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011100100240000"]
cx_c11e7c44cf84091e,"다성시티아파트",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010900103580000"]
cx_c128c0b9ba4c9708,"청목아트빌",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700100950000"]
cx_c12d15b177730360,"윤정",관악구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1162010200105460000"]
cx_c13b677190aff1e1,"행복드림",성동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1120010500107680000"]
cx_c14bf9431219b1fd,"수유아름채",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510300100470000"]
cx_c14e42266d1c0e35,"대림오페라타워",구로구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1153010200100980000"]
cx_c15b5e4dc0b31bbd,"지캐슬",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010400104870000"]
cx_c1677c57383a0193,"세진빌딩",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123011000103270000"]
cx_c1a799327a8948a2,"선명(102동)",서대문구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1141011700107030000"]
cx_c1c14e82512f82d9,"보르미아파트(948-9)",금천구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1154510300109480000"]
cx_c1c4fe59e49e3d1a,"금정노블",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700100810000"]
cx_c1d6cca9b6544006,"마샹스",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800114660000"]
cx_c1e6b9f2ce9e3fc0,"주함헤븐102동",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300102030000"]
cx_c1fb72450b385fbb,"충정",서대문구,NO_PNU,NO_PNU,[]
