complex_id,apt_name,sigungu,coord_status,reb_status,our_pnu_key,our_jibun_addr
cx_060d94895dc98ca2,"글로리안(a)",중구,NO_MATCH,EXACT_JIBUN_ADDRESS,111401620004320986,"서울 중구 신당동 432-986"
cx_061b5496a7655a61,"(770-40)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007700040,"서울 구로구 구로동 770-40"
cx_061cf62877b2f5a7,"한솔",영등포구,NO_MATCH,EXACT_PARCEL,115601300000990000,"서울 영등포구 양평동6가 99"
cx_06290cb2f8b75c80,"방배아크빌",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010008480001,"서울 서초구 방배동 848-1"
cx_0629c941b40024ee,"대성골드클래스",송파구,NO_MATCH,EXACT_PARCEL,117101140000500000,"서울 송파구 마천동 50"
cx_0635fa39a56a8f3f,"문정동아",송파구,NO_MATCH,EXACT_PARCEL,117101080000150000,"서울 송파구 문정동 15"
cx_0637523a09690e57,"대림벽산(363)",노원구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,113501060003630000,"서울 노원구 중계동 363"
cx_06396cc264ca478b,"801-9",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020008010009,"서울 구로구 구로동 801-9"
cx_063e4d48aca1a165,"대치하나빌",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801060010150006,"서울 강남구 대치동 1015-6"
cx_063ea5f6dbfa6186,"한백다솜",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201030010710040,"서울 관악구 남현동 1071-40"
cx_06418d33355a58ac,"백련산파크자이",은평구,NO_MATCH,EXACT_PARCEL,113801070007660000,"서울 은평구 응암동 766"
cx_065039f5e97007ae,"현대아파트1동~3동",강남구,NO_MATCH,EXACT_PARCEL,116801180009610000,"서울 강남구 도곡동 961"
cx_06519ce80a4b7ae4,"약수맨션",동작구,NO_MATCH,EXACT_JIBUN_ADDRESS,115901020002110001,"서울 동작구 상도동 211-1"
cx_0653cbbd6f274390,"월드컵아이파크(666-0)",마포구,NO_MATCH,EXACT_PARCEL,114401250006660000,"서울 마포구 성산동 666"
cx_065614190b1a3d00,"윌쏘나슈트",용산구,NO_MATCH,EXACT_JIBUN_ADDRESS,111701310006570107,"서울 용산구 한남동 657-107"
cx_0663b545d352556a,"현대빌리지",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080016420004,"서울 서초구 서초동 1642-4"
cx_0663ef6586c9adf0,"렉스빌",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010008470025,"서울 서초구 방배동 847-25"
cx_06684c6b0bd7e706,"스위트캐슬레지던스",강남구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,116801080000550000,"서울 강남구 논현동 55"
cx_066b60f484134295,"우장산신일해피트리",강서구,NO_MATCH,EXACT_PARCEL,115001060007630000,"서울 강서구 내발산동 763"
cx_0676463cbfcf4d43,"청우",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701010008810006,"서울 양천구 신정동 881-6"
cx_067c6d13046899d4,"인택",송파구,NO_MATCH,EXACT_PARCEL,117101080001140000,"서울 송파구 문정동 114"
cx_068561c800b5def9,"공덕프로포즈ⅱ",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401030000150080,"서울 마포구 신공덕동 15-80"
cx_0687dde9777650b9,"인텍스빌",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101110001300019,"서울 송파구 방이동 130-19"
cx_068ec06d4b95e9b3,"로얄팰리스",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801010006330022,"서울 강남구 역삼동 633-22"
cx_0698910c1ef2f302,"한강아남",광진구,NO_MATCH,EXACT_PARCEL,112151050008300000,"서울 광진구 자양동 830"
cx_069cbf333222cc25,"더샵반포리버파크",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501070001140001,"서울 서초구 반포동 114-1"
cx_06a3ffe89a6091bf,"이편한세상강동에코포레",강동구,NO_MATCH,EXACT_PARCEL,117401050004770000,"서울 강동구 길동 477"
cx_06a4612c14f264cd,"마곡한진해모로",강서구,NO_MATCH,EXACT_PARCEL,115001090005790000,"서울 강서구 방화동 579"
cx_06ad812b4bedad86,"엘르빌2",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401240002540001,"서울 마포구 연남동 254-1"
cx_06b849cc46a2f230,"지오베르크",용산구,NO_MATCH,EXACT_JIBUN_ADDRESS,111701220000170001,"서울 용산구 문배동 17-1"
cx_06bb694787c782ab,"성도아트빌",중랑구,NO_MATCH,EXACT_JIBUN_ADDRESS,112601050002020016,"서울 중랑구 망우동 202-16"
cx_06c1e34a05008760,"왕자상가아파트",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701020007360003,"서울 양천구 목동 736-3"
cx_06cd5601389ac68f,"우남푸르미아",구로구,NO_MATCH,EXACT_PARCEL,115301090002900000,"서울 구로구 궁동 290"
cx_06dbe563bf01f3fd,"뚝섬현대",성동구,NO_MATCH,EXACT_JIBUN_ADDRESS,112001140000130157,"서울 성동구 성수동1가 13-157"
cx_06ed96c920b423e5,"형인허브빌101동(417-3)",동대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,112301060004170003,"서울 동대문구 장안동 417-3"
cx_06fe942295f6b1eb,"독산현대",금천구,NO_MATCH,EXACT_JIBUN_ADDRESS,115451020002930010,"서울 금천구 독산동 293-10"
cx_06ff8e070c0168a9,"반석블레스",동작구,NO_MATCH,EXACT_PARCEL,115901070011580000,"서울 동작구 사당동 1158"
cx_0703e14b0a542e15,"보라매갑을",관악구,NO_MATCH,EXACT_PARCEL,116201020017180000,"서울 관악구 신림동 1718"
cx_07154851a71087d8,"휴아름스튜디오",성북구,NO_MATCH,EXACT_JIBUN_ADDRESS,112901020000350022,"서울 성북구 성북동1가 35-22"
cx_07183cf62b263456,"브라운스톤남산",용산구,NO_MATCH,EXACT_PARCEL,111701010004580000,"서울 용산구 후암동 458"
cx_071d084bcf319f2c,"동문골드빌b동",성북구,NO_MATCH,EXACT_PARCEL,112901280003560000,"서울 성북구 보문동6가 356"
cx_0720911eadf0a518,"노블레스2(267-4)",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001010002670004,"서울 강서구 염창동 267-4"
cx_07291794a15cceca,"아크로비스타",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080016850003,"서울 서초구 서초동 1685-3"
cx_072ca41ad92a55e5,"건우샹그리라",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801080000320035,"서울 은평구 역촌동 32-35"
cx_073255de4ae6cf4f,"주얼리",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030003960017,"서울 강서구 화곡동 396-17"
cx_073ae72d6b094e56,"고흥",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201020015680021,"서울 관악구 신림동 1568-21"
cx_074874df02a2d592,"태승훼미리3차",강서구,NO_MATCH,EXACT_PARCEL,115001060007320000,"서울 강서구 내발산동 732"
cx_075cce06a7581f9d,"한남아이파크애비뉴",용산구,NO_MATCH,EXACT_PARCEL,111701310008280000,"서울 용산구 한남동 828"
cx_0761cae78219cf08,"성수우방2차아파트",성동구,NO_MATCH,EXACT_PARCEL,112001150002860000,"서울 성동구 성수동2가 286"
cx_07623fa142b2afb4,"보람아파트",강동구,NO_MATCH,EXACT_JIBUN_ADDRESS,117401090002870025,"서울 강동구 천호동 287-25"
cx_0764b4a35976fb22,"중앙아파트",금천구,NO_MATCH,EXACT_JIBUN_ADDRESS,115451020003330024,"서울 금천구 독산동 333-24"
cx_0765abfe53f79279,"리치팰리스",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010008080008,"서울 서초구 방배동 808-8"
cx_07662a86d0e5b5f6,"대교",영등포구,NO_MATCH,EXACT_PARCEL,115601100000410000,"서울 영등포구 여의도동 41"
cx_076840b5afd6cfb8,"엘루크방배서리풀",서초구,NO_MATCH,EXACT_PARCEL,116501010032840000,"서울 서초구 방배동 3284"
cx_077428a6fa5c843a,"부영2",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701020009080028,"서울 양천구 목동 908-28"
cx_077bfa577e434760,"자양10차현대홈타운",광진구,NO_MATCH,EXACT_PARCEL,112151050007920000,"서울 광진구 자양동 792"
cx_078b7a770322b41e,"크라운빌",강북구,NO_MATCH,EXACT_JIBUN_ADDRESS,113051030001910028,"서울 강북구 수유동 191-28"
cx_0795301ebf98c883,"리마크빌구의",광진구,NO_MATCH,EXACT_PARCEL,112151030006830000,"서울 광진구 구의동 683"
cx_0799a0a20b3df8ed,"한승미메이드",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080014270007,"서울 서초구 서초동 1427-7"
cx_07a2b750a50ed542,"(747-53)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007470053,"서울 구로구 구로동 747-53"
cx_07aa7b71c9ca0805,"우찬현대(1260-4)",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801030012600004,"서울 강남구 개포동 1260-4"
cx_07ac4438db3c62ff,"정익제이원아파트(15-114)",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801060000150114,"서울 은평구 대조동 15-114"
cx_07b088014854bcb0,"청계천두산위브더제니스",중구,NO_MATCH,EXACT_JIBUN_ADDRESS,111401630000130001,"서울 중구 흥인동 13-1"
cx_07b09c1ae903a341,"미랜드프래임빌(101동)",중랑구,NO_MATCH,EXACT_JIBUN_ADDRESS,112601020001150031,"서울 중랑구 상봉동 115-31"
cx_07bf7afcf3b93823,"신원아침도시",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010009870006,"서울 서초구 방배동 987-6"
cx_07caf64c556e85a7,"마포프레스티지자이",마포구,NO_MATCH,EXACT_PARCEL,114401090005320000,"서울 마포구 염리동 532"
cx_07d37191f5217dc8,"동진",성북구,NO_MATCH,EXACT_JIBUN_ADDRESS,112901350000100178,"서울 성북구 종암동 10-178"
cx_07eebe898a1f0a02,"보람쉬움",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701010009210011,"서울 양천구 신정동 921-11"
cx_07fe65bb13d22e0b,"답십리파크자이",동대문구,NO_MATCH,EXACT_PARCEL,112301050010140000,"서울 동대문구 답십리동 1014"
cx_07fee9ddfcc35f09,"송파파인타운11단지",송파구,NO_MATCH,EXACT_PARCEL,117101090008540000,"서울 송파구 장지동 854"
cx_08021a5c2fa8114f,"(750-6)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007500006,"서울 구로구 구로동 750-6"
cx_08130f5d49e5525f,"블레스하임",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401030000130015,"서울 마포구 신공덕동 13-15"
cx_0813e19ae4596e39,"한솔빌라트",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101110001770004,"서울 송파구 방이동 177-4"
cx_081e0302146ece1d,"크래스빌",종로구,NO_MATCH,EXACT_JIBUN_ADDRESS,111101830000460001,"서울 종로구 평창동 46-1"
cx_08252adbb567ffe9,"대우유로카운티",동작구,NO_MATCH,EXACT_PARCEL,115901020004200000,"서울 동작구 상도동 420"
cx_08260622d1c217e3,"한영해시안",광진구,NO_MATCH,EXACT_PARCEL,112151050008580000,"서울 광진구 자양동 858"
cx_0828f7a37711fa2b,"자양9차현대홈타운",광진구,NO_MATCH,EXACT_PARCEL,112151050007900000,"서울 광진구 자양동 790"
cx_082b570b7a5d85d0,"삼각아파트c동",용산구,NO_MATCH,NO_MATCH,111701240002310023,"서울 용산구 한강로1가 231-23"
cx_082f6a06b8227d5b,"조성빌라",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020008000002,"서울 구로구 구로동 800-2"
cx_08333079e2adb0b5,"(743-39)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007430039,"서울 구로구 구로동 743-39"
cx_08383f694b4b2a85,"효창로즈",용산구,NO_MATCH,EXACT_JIBUN_ADDRESS,111701190000030004,"서울 용산구 효창동 3-4"
cx_08427927d32b0cdb,"한강로대우아이빌",용산구,NO_MATCH,EXACT_JIBUN_ADDRESS,111701250000020011,"서울 용산구 한강로2가 2-11"
cx_0842ee182f355c8d,"자양강변i-park",광진구,NO_MATCH,EXACT_PARCEL,112151050008090000,"서울 광진구 자양동 809"
cx_085e87d03702d423,"번동솔그린",강북구,NO_MATCH,EXACT_PARCEL,113051020001360000,"서울 강북구 번동 136"
cx_0861a9fbedbff507,"에스타워",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030009000028,"서울 강서구 화곡동 900-28"
cx_086bf6aa9e2a0bd7,"대호강변",마포구,NO_MATCH,EXACT_JIBUN_ADDRESS,114401050001180003,"서울 마포구 용강동 118-3"
cx_0871dca044340cc5,"방원예뜨랑",동대문구,NO_MATCH,EXACT_PARCEL,112301060005560000,"서울 동대문구 장안동 556"
cx_08768ef00d449b62,"힐하우스",용산구,NO_MATCH,EXACT_JIBUN_ADDRESS,111701320000010030,"서울 용산구 동빙고동 1-30"
cx_087e05df7ba95140,"코오롱상가아파트",강동구,NO_MATCH,NO_MATCH,117401090004100100,"서울 강동구 천호동 410-100"
cx_08952703913113ba,"우성1",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301010003120017,"서울 구로구 신도림동 312-17"
cx_0899ab134cd16fc6,"태릉해링턴플레이스",노원구,NO_MATCH,EXACT_PARCEL,113501030007580000,"서울 노원구 공릉동 758"
cx_08a28ead4d0a64e1,"우정",동작구,NO_MATCH,EXACT_PARCEL,115901080005050000,"서울 동작구 대방동 505"
cx_08a5da1bfeaae405,"서초동프레스티지아파트",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080013440004,"서울 서초구 서초동 1344-4"
cx_08aa131ceaa83421,"선데일",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501070006120115,"서울 서초구 반포동 612-115"
cx_08b6b738f2908bd1,"삼성동헤렌하우스2(82-4)",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801050000820004,"서울 강남구 삼성동 82-4"
cx_08c6a92c932dc5bd,"상암월드컵파크7단지",마포구,NO_MATCH,EXACT_PARCEL,114401270016600000,"서울 마포구 상암동 1660"
cx_08c84adde293fe01,"두산위브트레지움",용산구,NO_MATCH,EXACT_JIBUN_ADDRESS,111701290003010155,"서울 용산구 이촌동 301-155"
cx_08d526004d480f8c,"문래공원한신",영등포구,NO_MATCH,EXACT_JIBUN_ADDRESS,115601210000770002,"서울 영등포구 문래동3가 77-2"
cx_08d5a5ced3fcb438,"청암빌라트",강남구,NO_MATCH,EXACT_PARCEL,116801060006500000,"서울 강남구 대치동 650"
cx_08e2ec81025e846e,"제이드파크(382-2)",동대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,112301060003820002,"서울 동대문구 장안동 382-2"
cx_08e3d33260b257a5,"영지아트빌라",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010000010106,"서울 서초구 방배동 1-106"
cx_08e402afea3e4d17,"호반써밋양재",서초구,NO_MATCH,NO_MATCH,116501020000270000,"서울 서초구 양재동 27"
cx_08e707811278988f,"유한수목원",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301080001080076,"서울 구로구 오류동 108-76"
cx_08f718d718d8a522,"그레이스a동",서대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,114101110001310018,"서울 서대문구 홍제동 131-18"
cx_090cc7382e4c8166,"테마빌2",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801090003380002,"서울 은평구 신사동 338-2"
cx_09152ca29d511683,"세영아파트",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801050003040001,"서울 은평구 구산동 304-1"
cx_093396b06f60a0f4,"래미안이문2차",동대문구,NO_MATCH,EXACT_PARCEL,112301100003110000,"서울 동대문구 이문동 311"
cx_09465fd5cd48a91f,"(718-16)경원주택",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007180016,"서울 구로구 구로동 718-16"
cx_0961823e1f9e7b89,"갑오빌라트",송파구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,117101040000140000,"서울 송파구 송파동 14"
cx_0961d0d3d8eb77fa,"동삼빌라트",강동구,NO_MATCH,EXACT_PARCEL,117401050001070000,"서울 강동구 길동 107"
cx_096235a3f8a566aa,"삼각아파트",용산구,NO_MATCH,EXACT_JIBUN_ADDRESS,111701240002310024,"서울 용산구 한강로1가 231-24"
cx_096d1523c7fc03e3,"안암골벽산",동대문구,NO_MATCH,EXACT_PARCEL,112301030001530000,"서울 동대문구 제기동 153"
cx_098000cd557e1182,"강변힐스테이트",마포구,NO_MATCH,EXACT_PARCEL,114401120002220000,"서울 마포구 현석동 222"
cx_0983b59ad9993b6b,"목동센트럴아이파크위브1단지",양천구,NO_MATCH,EXACT_PARCEL,114701030010750000,"서울 양천구 신월동 1075"
cx_098488d110483e8a,"영등포그랑그루",영등포구,NO_MATCH,EXACT_PARCEL,115601050001030000,"서울 영등포구 영등포동4가 103"
cx_09953bf55f36eddc,"백두골드",강북구,NO_MATCH,EXACT_JIBUN_ADDRESS,113051030007100015,"서울 강북구 수유동 710-15"
cx_099b90d1f1c93ee6,"방배롯데캐슬oscar",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010000010021,"서울 서초구 방배동 1-21"
cx_09a6f0d242545c4f,"코스모블루",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201010008630009,"서울 관악구 봉천동 863-9"
cx_09b2a976e8140e37,"쌍용스위닷홈(201동)",송파구,NO_MATCH,EXACT_JIBUN_ADDRESS,117101120000300002,"서울 송파구 오금동 30-2"
cx_09c13d8c86100186,"여의휴젠느",영등포구,NO_MATCH,EXACT_JIBUN_ADDRESS,115601080000940099,"서울 영등포구 영등포동7가 94-99"
cx_09c228ef50dc7ecc,"제일",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020008060083,"서울 구로구 구로동 806-83"
cx_09c5a68a0e3a0354,"스위트빌(71-1)",광진구,NO_MATCH,EXACT_JIBUN_ADDRESS,112151030000710001,"서울 광진구 구의동 71-1"
cx_09f0fa01a0cd1b7d,"방배마에스트로",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010008660010,"서울 서초구 방배동 866-10"
cx_09f3d4fba1cb4771,"장안솔렌시아6",동대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,112301060004320012,"서울 동대문구 장안동 432-12"
cx_09f63f301629ab2a,"금호1",양천구,NO_MATCH,EXACT_PARCEL,114701020009340000,"서울 양천구 목동 934"
cx_09fa92d4d94b4037,"리베하임",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501010004880002,"서울 서초구 방배동 488-2"
cx_0a01ab089f8d70df,"반포서래월드메르디앙스칼라아파트b동",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501070005500027,"서울 서초구 반포동 550-27"
cx_0a03d56fdfcb58c1,"건우아트빌",서대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,114101180003960022,"서울 서대문구 홍은동 396-22"
cx_0a08df08a53ff75a,"남현그린",관악구,NO_MATCH,EXACT_JIBUN_ADDRESS,116201030006020146,"서울 관악구 남현동 602-146"
cx_0a1059f407941230,"대림2",마포구,NO_MATCH,EXACT_PARCEL,114401230004970000,"서울 마포구 망원동 497"
cx_0a13d62a787b2a79,"e편한세상상도노빌리티",동작구,NO_MATCH,EXACT_PARCEL,115901020009030000,"서울 동작구 상도동 903"
cx_0a250a0f44ab9695,"유호루하스",은평구,NO_MATCH,EXACT_PARCEL,113801040005480000,"서울 은평구 갈현동 548"
cx_0a258c5b253488c1,"(807-19)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020008070019,"서울 구로구 구로동 807-19"
cx_0a2895b58782885d,"(771-2)",구로구,NO_MATCH,EXACT_JIBUN_ADDRESS,115301020007710002,"서울 구로구 구로동 771-2"
cx_0a3873611c3ddba8,"천우(401-25)",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030004010025,"서울 강서구 화곡동 401-25"
cx_0a3a7e6ab5f9d39b,"삼익2차아파트",노원구,NO_MATCH,EXACT_PARCEL,113501030007540000,"서울 노원구 공릉동 754"
cx_0a3ccea98ea725fc,"칠산(185-2)",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801100001850002,"서울 은평구 증산동 185-2"
cx_0a414fc247de57d1,"한진로즈힐",강남구,NO_MATCH,EXACT_JIBUN_ADDRESS,116801080001050004,"서울 강남구 논현동 105-4"
cx_0a428427d0d819a8,"건영2차아파트",중랑구,NO_MATCH,EXACT_PARCEL,112601020000630000,"서울 중랑구 상봉동 63"
cx_0a42f255ea9fb73a,"선구",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801040004990018,"서울 은평구 갈현동 499-18"
cx_0a4b111927742183,"세종레디안",은평구,NO_MATCH,EXACT_JIBUN_ADDRESS,113801070005810003,"서울 은평구 응암동 581-3"
cx_0a4c321c1819baef,"우공팰리스102동",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001030010260013,"서울 강서구 화곡동 1026-13"
cx_0a4ce1cfd4b56054,"보람쉬움1",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701030004160001,"서울 양천구 신월동 416-1"
cx_0a5836dbfcd2fe89,"수명",양천구,NO_MATCH,EXACT_JIBUN_ADDRESS,114701030000120004,"서울 양천구 신월동 12-4"
cx_0a59cb3be4577fb2,"대림(36-1)",동작구,NO_MATCH,NO_MATCH,115901020000360001,"서울 동작구 상도동 36-1"
cx_0a5c9e5adb52dd73,"종로센트레빌",종로구,NO_MATCH,EXACT_JIBUN_ADDRESS,111101750000020001,"서울 종로구 숭인동 2-1"
cx_0a5fc31af82e012a,"양재테크노빌",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501020002860006,"서울 서초구 양재동 286-6"
cx_0a6b2e31c09f60f8,"우장산동문디이스트",강서구,NO_MATCH,EXACT_PARCEL,115001060007650000,"서울 강서구 내발산동 765"
cx_0a7f2a1549586980,"현대리노빌102동",동대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,112301060003500006,"서울 동대문구 장안동 350-6"
cx_0a8a0bb4e67af39f,"청담우방아파트",강남구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,116801040000430000,"서울 강남구 청담동 43"
cx_0a8d15cc824ab186,"삼성한아름",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001010002640027,"서울 강서구 염창동 264-27"
cx_0aad0755b7d0d350,"트라팰리스웨스턴에비뉴",양천구,NO_MATCH,MULTI_RECORD_SAME_PARCEL,114701020009620000,"서울 양천구 목동 962"
cx_0ab39c19b9467c32,"금호어울림(580-1)",중랑구,NO_MATCH,EXACT_JIBUN_ADDRESS,112601050005800001,"서울 중랑구 망우동 580-1"
cx_0ab48d1b1ebf7345,"청계천대성스카이렉스2",동대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,112301020002550066,"서울 동대문구 용두동 255-66"
cx_0acdf4515f22f884,"진한연립",강서구,NO_MATCH,EXACT_JIBUN_ADDRESS,115001060006810016,"서울 강서구 내발산동 681-16"
cx_0ad25e554df169bc,"우민",서대문구,NO_MATCH,EXACT_JIBUN_ADDRESS,114101170001870122,"서울 서대문구 연희동 187-122"
cx_0ad546ebc8504858,"로얄하이츠",서초구,NO_MATCH,EXACT_JIBUN_ADDRESS,116501080014710005,"서울 서초구 서초동 1471-5"
cx_0adff439fef370ac,"청암3단지(582)",노원구,NO_MATCH,EXACT_PARCEL,113501060005820000,"서울 노원구 중계동 582"
