complex_id,pnu,sido_code
cx_3f9d1c21c09fb4e7,5221033029115950000,52
cx_3fa3d7fe3755764b,2823710600103620000,28
cx_3fbf81a087677505,4719010100100830013,47
cx_3fbfe41deb372be6,1224011800109660002,12
cx_3fc22b51692c1ba5,2829010300100480001,28
cx_3fc547e28c130e16,4415012100106020000,44
cx_3fc9f4a497581f92,1230012800103660001,12
cx_3fcc9ce188e8df84,4427010600105250001,44
cx_3fcd8e759340d4b6,5119010100102200000,51
cx_3fe6279c2966c9f6,1230010500106320000,12
cx_3ff322cd2854c463,4311112100104210000,43
cx_400e57e07db281c5,1211010200112020000,12
cx_4020215ded5b8261,4719012000104540000,47
cx_40240e3ae5435f5b,4313011800116250000,43
cx_4036ca6c62f6ee8b,3120010300108970000,31
cx_403828c436683213,1233012700101510020,12
cx_40394173874e3e41,3111010100103790000,31
cx_4052e6f037c4cfc9,4423010900111090000,44
cx_40556b7cb6fd172e,2726010300106490019,27
cx_4061683868d81270,1215012700113690001,12
cx_4063381859711e5e,2823710300100910002,28
cx_406d7822ebc9be3a,1213013400118890001,12
cx_40700813f8b04bc8,4311210900100110000,43
cx_4084cf9fb76b13da,4721010500105220007,47
cx_4086a8e474c749a3,4421010700105900001,44
cx_408757fee4e6342c,5221011000104810000,52
cx_4090488d3586c6c2,5214012300107090000,52
cx_409c486b0df0c13c,1230013100111110000,12
cx_409d6ceac8415fd1,2818510600100180005,28
cx_40a37012255a636c,1217010200111410000,12
cx_40ab19acb99c19af,1215011000107630000,12
cx_40c7abaae83a5c50,4833011500110800007,48
cx_40ca4172a64e4ce1,5013010500103530001,50
cx_40cc65c90bea27d7,2723013100108650000,27
cx_40cc94ce00a6792c,5011012200109430000,50
cx_40dabc79b6d7b4c2,1233011500107630005,12
cx_4103d49645832f86,4812131030101540001,48
cx_413c1af2ad83818d,5011011400123120000,50
cx_414e92bb441697e7,1227010600113280000,12
cx_4157ff83978b6d66,3020012000108940005,30
cx_415a05ab2be84bc4,2824510200100200000,28
cx_415ec9048d9fcce6,5181025022108330000,51
cx_4181f9dcf04a56cf,4822011000106980000,48
cx_418d4e105f51a454,2641010400101270003,26
cx_419997e31b8f5066,4817013700102950000,48
cx_419b757f109859ec,4480025625113720000,44
cx_419c7bd986efb2b6,5011013700102760003,50
cx_41a0494f3fcacaae,3120011800100740001,31
cx_41a2711fb369a243,2820010500106390000,28
cx_41a2c93b04af8319,2827510600105560000,28
cx_41c1f38a5dd5815b,2823710300101850017,28
cx_41cee77566a79be3,4420025324117300000,44
cx_41dd0fb578ec6dd2,4425031021101160000,44
cx_41e691e5945c661f,4812131028100030015,48
cx_41e835b4de1f7b8c,2726010200108810000,27
cx_41edfd04487b5cd0,3111011400106130000,31
cx_41f06b9b20899bf4,5213014100108120001,52
cx_41f5eee0cc6e97cc,2815510300129230000,28
cx_420fd3f731c3bec0,2817710400106010002,28
cx_42193f222e7d25e2,5113033023114700001,51
cx_421f8bf69a8ac7c3,4713012500113800000,47
cx_4221c2768fce40bb,5115012500105060005,51
cx_4224104e97b2543b,2723012200100030004,27
cx_423972f1b58fbd26,3611011100100970022,36
cx_424f4a81b931976d,4719010300102190000,47
cx_4250996c8904a764,5113011600117740002,51
cx_425be95b41669e23,4831037021101000000,48
cx_427e2736dbca2427,4790025330114000000,47
cx_428b42cbd0be3d48,5211312300104220001,52
cx_42b00115d135c043,1219010700110300000,12
cx_42c5a9559d11ae87,4311210900100010016,43
cx_42e550d6edb30eb5,4413310800107500000,44
cx_42f8ee594b6e4fbe,4831010800106470046,48
cx_4301d7599aff012b,5214013400111020000,52
cx_430489855ad7ebff,4311311500121930000,43
cx_4311f058b5cb70ca,3014011300101700005,30
cx_4315aaa769ae93c6,4833012000109710000,48
cx_431ba71cc81ad5ec,4715012000104110000,47
cx_432aa41741d12db1,4711325047104560000,47
cx_432f02b4771ce8c0,4418010500103890000,44
cx_43312a2e82541084,4822011000101000001,48
cx_43331955610fca6d,5211313000106690000,52
cx_434046c62091a972,4425010100101670001,44
cx_4341f1dfd6f6ceaf,3114010800109110000,31
cx_434b676dfaf83224,1227011400105690000,12
cx_4364fe1d7c0fe006,1215013300114180001,12
cx_43651621b87d6d1c,4812532025103930002,48
cx_436ce271310a15b0,4713038028111460053,47
cx_4372595fc683661f,2823710700104770001,28
cx_437eacf0c4748990,1211016000108160015,12
cx_43a2956375363098,1215031022120030000,12
cx_43ae5ff23bbd5994,5115013100107810000,51
cx_43b30967fb62ed29,2815510200117100001,28
cx_43be09e65d063844,1227010600104560000,12
cx_43c0bc8f2f3672ab,4831037030100150006,48
cx_43c33b354a4fa61a,5176025025105760001,51
cx_43d1c8188f15b15d,1227011000105620000,12
cx_43e2e4c32d3a7e8b,5011013700103000003,50
cx_43ed3bb6c6e28f49,2817710400101080001,28
cx_44101400984e50f6,1211016000110740000,12
cx_44108574802df72d,5123011700101760000,51
cx_441b8250aa0d79a3,2815510300127470005,28
cx_443b86c56c15fada,4831011000110410000,48
cx_444163f7f795df61,3611010300132020004,36
cx_4445d9c68f9ad1cb,5211312100103950016,52
cx_4451403bd98ac735,4427025333116290003,44
cx_445c2f96e243374b,5214011200101650000,52
cx_44694886f7f19b0f,2827511000100810059,28
cx_4473449e65f82808,4717011000116380000,47
cx_44834ff0fd9aa889,5011012200109450000,50
cx_448399e36f8961f3,1233012700110560000,12
cx_44892824880c1e75,4423025029100350000,44
cx_448f2ef2b053debf,3114010600101830001,31
cx_449383f02314863f,2827511100101150001,28
cx_449d028f31348c11,4311313300102130000,43
cx_44a3b53048294ce5,5011010400104050000,50
cx_44a6bb833d06ba67,4311112400125370000,43
cx_44a7e7d9033b8d0d,4812512800101460003,48
cx_44a8a63edb0cde71,4377025321100340001,43
cx_44a941ee1ee68d50,3611011300102930000,36
cx_44a9e5cf17efa2d8,4420041028108370000,44
cx_44ac1687eb589bbf,1227010800103920000,12
cx_44ac8a6a81369b31,4824032025104510000,48
cx_44ae262a1e81f5aa,3017012800100010000,30
cx_44b53aeacdb6237d,5213010400100230001,52
cx_44b746a80d47e4a0,4812710800106480001,48
cx_44db0c6cdc0c5086,1230013100100180001,12
cx_44df432844fca493,2827511000102140000,28
cx_44e1c45a0daa35a6,2771025625110020000,27
cx_44e2261d728089c3,4824010400100200004,48
cx_44e88b4463c41428,1233011900110190002,12
cx_44ed0cd7a5aa1b35,3111010800107230001,31
cx_44fb69e31e0be429,4311210900101050003,43
cx_450904f7713cb0a3,4729011700108310001,47
cx_45154fda83440e3a,2817710300107210000,28
cx_451a03f8393d4e6e,1233011500108920017,12
cx_453af15a842754cc,4713010200100190000,47
cx_45458d2bf548e547,2817710200106270040,28
cx_4556d0600513afda,4773025024105940001,47
cx_4575e276f5be81e6,2817710200105730002,28
cx_457b4876038b9c33,3171025927102070001,31
cx_459af7de9370a165,3017011600113980000,30
cx_45a7b5eab77bb2a6,1230012700108490002,12
cx_45b2fed486d28cbf,5111012400108200000,51
cx_45bd423d05a56b75,4812513500100010001,48
cx_45d37c8dcda773b7,2623010200101880009,26
cx_45decf3e84336b43,4725011000101990001,47
cx_45e443d9d8086fe6,3114010600114030003,31
cx_45eb42cd88c993f0,4313010700110660000,43
cx_45f0ff60dd430d26,4420010100110520000,44
cx_45fc4843ca964d06,4812513400106140546,48
cx_460316fd103a70de,4711111400102290182,47
cx_460ab625335ef438,1233010200107900000,12
cx_460b80fc9fe902b9,5113011000110950001,51
cx_4611797f82f0e9a8,4833025324127100004,48
cx_4612eadeb0896eea,4831036021108860002,48
cx_4619ad59fc418d53,4313010500113580000,43
cx_461a63d6bcbfd021,4425031521103670000,44
cx_46251d7fc6540c92,4427010600115510000,44
cx_46254d794a2cfb49,4415032024108290000,44
cx_462c46019e451268,4817010300102190000,48
cx_462d87e817628e0a,3017011100103150000,30
cx_4632eb11bdf60dd9,4413310400113320000,44
cx_46376b083ebe763e,3611010700107630000,36
cx_4648be0adc17b026,3020012000109780000,30
cx_4648d21a9ac26bd7,4374025022100650003,43
cx_464aea5a01c53ba6,2723012200100030003,27
cx_4650a3c6999e2364,1227010800105080005,12
cx_465188ccc748e3bb,2647010200114450011,26
cx_4653915a7f74fbea,1224011800108900005,12
cx_4656ce133875580b,4723010200101160000,47
cx_46650f603990bf7d,1233011500107630003,12
cx_4665165a393a509b,4824010900108380000,48
cx_4667c35f5427e9f8,5115011100112930002,51
cx_46682226b482922f,2823710600103740000,28
cx_466d770d36e6576a,2820010300110140000,28
cx_4671c0aedca75c3a,5214011400102270003,52
cx_467a425186b481b0,5113010600107050000,51
cx_467ca6fbc2dd1c8e,4315011600110400000,43
cx_4691a516bc4f8559,2829011000110010000,28
cx_4695f35d857bd7e3,4711311300100130000,47
cx_469d41131529c2bf,2872036021106800000,28
cx_469f792de8d4902d,4817011900104720000,48
cx_46a17e90a8df470d,4373025022103760000,43
cx_46a3c2cf817742e1,5113011000110840001,51
cx_46b60c9c12e4edc2,4812313700100800001,48
cx_46c424c7d269bffd,5011012900108000000,50
cx_46c745ab9a7e3038,3023011500100030007,30
cx_46f1bdd30650f22b,4311210100102650005,43
cx_46f3d0e72446e65c,1217010400103550000,12
cx_46f7f669dd223e11,5218025021107360001,52
cx_4700994572e4f032,5011011700160750002,50
cx_470212e76583ae74,5211312300112410000,52
cx_4706afaa46d4820c,2815510200117660002,28
cx_470a1e11f4f4140c,1227010600104580001,12
cx_471f1a7aef315607,4420035033104270001,44
cx_4725730845fd781b,3611011200121110000,36
cx_473434e6e5f01325,1233012000107770001,12
cx_4744e22fb5e647ee,3020011100105490001,30
cx_474850c227eaaba8,4413310400115030000,44
cx_476040dbb71aad48,4874038021102620001,48
cx_47672bc867538349,4711312100116120000,47
cx_47781ce669426f49,2650010100107770000,26
cx_4781e611d650cfd9,1230010700110570000,12
cx_4784aa20d612edc5,3114010400113340038,31
cx_4793251ec617a1a5,2823710500100740007,28
cx_47a2b50e4db2bc77,1224012000111610005,12
cx_47a62c5940308c61,5117010600104800000,51
cx_47aed3a9a86ff88a,2820010200100450008,28
cx_47b75007bca256cf,4711125325105810001,47
cx_47ca93b1305526f2,4827031022105090001,48
cx_47cab8b4f0cdd8a7,4717013600111450000,47
cx_47fa4eb4a45ebc9a,3017011400107930001,30
cx_480d7236e10160b3,2823710100101260009,28
cx_4812ef60f6e104fa,4729011000100360002,47
cx_481e840c5d5cb000,4375025022103770002,43
cx_48259f2100107873,4817012500107070001,48
cx_4828fada019f799d,2824510300107070005,28
cx_48323ec117bd5cfa,1211016400109150000,12
cx_4865dfb325a23ae4,4413111600100220000,44
cx_4869bc5819e0c9fb,3111011100102240000,31
cx_486aed247bf32e92,4715010700100270004,47
cx_486e423aeee42d53,2824510100103010001,28
cx_48829d13a8f9700e,1227010800103330030,12
cx_4889ba702c8be818,5211114100113630000,52
cx_489fbe3450a5fd5f,4711111200100070000,47
cx_48a42648320ac3ee,1230011700100420002,12
cx_48a5852508734143,3014011400104080001,30
cx_48a928f4a25032ce,4817032025112960000,48
cx_48b26159eb7ac106,5211114200114820001,52
cx_48b82aef0b690e8f,2711014000104380000,27
cx_48c70c97fbd7c2dd,4315012000102050005,43
cx_48c83a41932b9312,2824510300101030002,28
cx_48cc1e95be25037f,2817710400109820000,28
cx_48cfd173351853a3,4886025022109220000,48
cx_48db384dfb459462,3611011100106440000,36
cx_48e965d4209578c0,1233010600100410009,12
cx_48f3aa8b0202f0aa,5113011200108910001,51
cx_490224c01231b16b,4827010200104050000,48
cx_4905f7ad5fa0cab0,4376025021107950000,43
cx_491a5739339da69e,2827510400107290001,28
cx_4933d6ce79146c52,4421037021112750002,44
cx_493c5a70320578e4,3611010800122010002,36
cx_493db8e2b22bfc07,1230011200109950001,12
cx_4942b7dadcdebedb,1215011400113840002,12
cx_49484750c71090b8,2829010400113160001,28
cx_495b29c5870fce37,1215011100100710087,12
cx_495e44ed02d45568,2817710200106590000,28
cx_49704d4c1382bccc,4812312800101570000,48
cx_498c7766a290ecb7,1276025033101550000,12
cx_49931bd897aad141,4420035033104200001,44
cx_499d795054a7219b,3020011100104690046,30
cx_49a5004838850d38,1213031022111300000,12
cx_49abd7173b900807,2815510300131030009,28
cx_49abf47ae8c84eca,4427010700118830000,44
cx_49b6720c717c58ca,2817710600100130010,28
cx_49cc20f609daca30,4311311400108530005,43
cx_49d3e51608d38668,5011013700102730043,50
cx_49fa086fde4cde56,4711312000110860000,47
cx_4a029e40fb2a7028,4812515900107000000,48
cx_4a057b563c7e1017,5123010600101300002,51
cx_4a09b38321a51a0a,4425031521104110000,44
cx_4a0a9b72ed81ff09,3611010700103800049,36
cx_4a0d3c2b06a4eee2,4311112400101490010,43
cx_4a20afca485f99ff,4812313300100170000,48
cx_4a283e2c10660e82,1227010800102810000,12
cx_4a2975488a633185,4313011800106860000,43
cx_4a338c6df0edc69f,1211015900104000001,12
cx_4a535747cf98a384,5214013400111200000,52
cx_4a5d4575cfdb7061,5123011000100530004,51
cx_4a5f1675024cdf85,3017011100104320006,30
cx_4a79c3c99fc38472,4311210300103740001,43
cx_4a826315ec21ea95,4711125622102670001,47
cx_4a9ae54ae2ceaaa5,4311231038103780000,43
cx_4a9fb1983132b196,3114010900106650001,31
cx_4a9fbd11908812f5,4311410400104440001,43
cx_4aa4a8cc739ba63c,5214012300104930007,52
cx_4aa9608868ad5d42,3120011300100030000,31
cx_4ac9e0a8bbe8c341,4831010600107530000,48
cx_4ad0f046798fa88d,5181032021107320014,51
cx_4ad9f859d9b80b35,2824510600102070001,28
cx_4adcbdc96bf42130,5011013700113990001,50
cx_4adcd707df8fea67,4311311700104700000,43
cx_4afcc6319885896f,4833033022106650000,48
cx_4b1da3aeba47dd85,4311110400100210001,43
cx_4b2102c1f33b4fd6,5280025024107930004,52
cx_4b2d64060fafdecd,4313011800109310000,43
cx_4b2d6771f8aac2c6,4413110900102610000,44
cx_4b3718f53708d68c,4413111900103740000,44
cx_4b3fbaf5108c24af,4719010900101430005,47
cx_4b4019f26dba9496,4423010100100160000,44
cx_4b45c9ef1bf3ca0a,5113011000111680001,51
cx_4b486c17baa76209,4481025026101150001,44
cx_4b4a3f8202d8c52c,1211010300120440000,12
cx_4b572fa3cd3eff18,2812510700100490060,28
cx_4b5b011af4868e28,4313012800107710000,43
cx_4b5bb4cc96382915,2818510600100090006,28
cx_4b5f615c0b3352e9,5113011700118940002,51
cx_4b645e95c02f1ce8,4421010100100550000,44
cx_4b6d3e70900b5342,5111012000104770000,51
cx_4b6eb965c4b72b08,2823710400103000000,28
cx_4b7ad2acced888c2,1233010900116020002,12
cx_4b7d74b0c692e278,3114010400116560001,31
cx_4b94f830a8d920cd,4812916400113410002,48
cx_4b9d1a32cadf5bfa,5218010400100130000,52
cx_4ba3032e21ea58e2,1211010200112020000,12
cx_4bab3b618247ec0f,4311112100101900001,43
cx_4bb5e4b248752636,4713036027104470001,47
cx_4bc1cad04366ecb6,2812510300100660026,28
cx_4bc7efd6d9ce6272,2812512500100270107,28
cx_4bce99c57b2cc64b,3011010600102620000,30
cx_4bd93025b3f190ff,2829010400108950001,28
cx_4bd9e3e12441ee9b,3017010400102900001,30
cx_4bdb201a9bcf2ceb,1215010900110810000,12
cx_4bdf830dad4755e9,4825012600105660000,48
cx_4be93bb03b1606f1,4482525022101350000,44
cx_4bf8d77c108763ed,4825010700114390004,48
cx_4c0fd7c42b3c7fd9,2824510300100990005,28
cx_4c13385b00ceabe7,4822011100110280007,48
cx_4c15521e0172cf28,4420011500101740003,44
cx_4c1c7e553e921b9b,4715010400100620000,47
cx_4c1fb543d7ae9c5f,4817012200107020022,48
cx_4c261428e6cb46a6,4833025324126730004,48
cx_4c30ad816ac355c7,5113033023114680000,51
cx_4c3c3c0375f2c033,3020011900105530008,30
cx_4c4463fa756b6961,1215012700100090001,12
cx_4c5a52e75b5009bf,2827510600106040001,28
cx_4c5cf8ca0d9915ad,1211016400109620000,12
cx_4c674024a8e6651f,1211015900101430007,12
cx_4c6e548c39233641,2823710300102220000,28
cx_4c96e34bf5902c03,2817710200106100113,28
cx_4cacbb7a46397fad,4719012800109360000,47
cx_4cb6cd5d4c4ac317,4817012100110680001,48
cx_4cd23ded0f8b0a38,5213014400101610000,52
cx_4cd4bfa5bf7ba06d,3014011400105540000,30
cx_4cd85d5ffdada3ab,1281025622126010000,12
cx_4cdcd2e2a96d4d36,5214010600103700000,52
cx_4cf5df75fc00061e,5213013800109270000,52
cx_4cf9f7f6b00b1a2d,5211113300104570004,52
cx_4d0889c14c44bba4,4825010600103210000,48
cx_4d0d891ba115ec00,5211312900108200009,52
cx_4d166352d8beddf1,5218010600100920006,52
cx_4d1a44163f8066a5,5214012200108790000,52
cx_4d23a4e15313cccd,1219010800107750002,12
cx_4d2498b2cf96149d,4420010100100790014,44
cx_4d389aaf8b344274,4725010400102450000,47
cx_4d392d96e9d08db1,2827511100100830001,28
cx_4d3c7b0290aed88d,2827511100101020010,28
cx_4d4343c51dd0922b,4415012000102760009,44
cx_4d524407f79489ce,3171025927107960002,31
cx_4d59dbf6d18b524b,4719010400103920000,47
cx_4d6edb4f23e78225,4717013300106380001,47
cx_4d8fbb16b09de9f9,4833011900103910000,48
cx_4d93e1341b8a0002,4711312100113690000,47
cx_4d9432d92dde37af,3017011000100170001,30
cx_4d9830dd20f84b8a,2623010700105560000,26
cx_4da1ef719a34946c,4825012500108020002,48
cx_4da6349e05664d5c,2647010200107720001,26
cx_4dcea98dc9cf4a18,4833011700108700002,48
cx_4dd4d888de8a1e84,1233010700105820000,12
cx_4ddd7a8f2b5c3cb8,2829010400110990002,28
cx_4dfbf3030c89dfb8,1215031022121030000,12
cx_4e1040d417be961e,2820010300100460000,28
cx_4e1a3707c98ba35f,5211113700105850002,52
cx_4e1a3e8b3b19c806,4375035025105120000,43
cx_4e1be83428403393,3011010200100180001,30
cx_4e1d55bc67f261a9,5172025029104960000,51
cx_4e41e6ccbf0c4881,5213014100100330001,52
cx_4e55419857595bd3,4715011800110280000,47
cx_4e56def7f7f55c53,2824510300105800000,28
cx_4e6feec56fbce730,5214013400102160002,52
cx_4e700c98aa22bf1e,3114010100114480001,31
cx_4e893f4a6c540fc7,1230011400101170000,12
cx_4e98ab8e780bf479,2817710300100500000,28
cx_4ebd3661739bd9ad,5172036026103930000,51
cx_4ec0e2fc92d15fde,5213012700103850060,52
cx_4ee03cd85613b5c0,1230010600103160000,12
cx_4ee0b65b4239ef0b,3114010800108780000,31
cx_4ee4554af5f74d04,2818510300105820002,28
cx_4eeac4e55ed654db,5211114000108100000,52
cx_4eeb38fe0f48d0d2,5271036021109730000,52
cx_4eee7b49878befb5,5111012100100440001,51
cx_4f0c82dd4f13ec13,5211113700107050003,52
cx_4f1216ad0052bbff,5221010400110500000,52
cx_4f208db7c97305ed,3011013600106110000,30
cx_4f28115e259d612c,1219025022108500001,12
cx_4f2d47bacb379d38,4825012500111690000,48
cx_4f31f805e55aa51f,2823710100100640020,28
cx_4f355f94dc9bc567,1227010600112240000,12
cx_4f41cb147a59703b,3017010500102550004,30
cx_4f579ee6fa154ada,4831010600108780002,48
cx_4f5cb49c6e31889d,1230010500106370000,12
cx_4f632234c246e971,1219010900103970001,12
cx_4f6573fb0007ca8e,2824510300108580000,28
cx_4f6f323ebad26454,4812515500100490001,48
cx_4f8168d8259a4b16,1281025335100010000,12
cx_4f89ba2a6d9d8bff,1233010200108200000,12
cx_4f8bd7248a9ba265,4719012300101800000,47
cx_4f9755a87b2e7c38,1215011400117460000,12
cx_4fad6d195fb16604,1224013300105150000,12
cx_4fb68ac8f9859276,4723011600103040000,47
cx_4fb68dcf66488896,4420011300106400000,44
cx_4fca4b6322218db4,4427038023101930001,44
cx_4fd244debb4d4001,3611025032102440001,36
cx_4fdcc28e668e0f1d,1224012800110930000,12
cx_4fdf71db415362dd,4311311500127520000,43
cx_4fe4065abf3996b0,1230010700112370001,12
cx_4ff6e0a9f0f1fcdd,2729010200106310040,27
cx_4fff0110ed8aed36,4719011700103710002,47
cx_500d5379bb4fdc7b,3017010600108340000,30
cx_50160a789d414439,3111010300104600072,31
cx_501f93c6d2deee49,4420035034100210003,44
cx_501fc54e7c5a8135,5111011900101580000,51
cx_5020c1e706b50ee3,4825010700115490000,48
cx_502df0ae5456a47b,5211114300100190000,52
cx_5032302094edec73,4817013700102300000,48
cx_5033bc1f3a7f5dfd,3017011200118090000,30
cx_503717d073173d2f,3017011500123540000,30
cx_50381e67f1eb487f,3023010100105870001,30
cx_503e133586e9e16c,1230011400101740009,12
cx_5048b49877a9d022,4313038526106960000,43
cx_5048cb3d7f850e72,5113011000101110004,51
cx_504f199128c1e54d,2818510300105820002,28
cx_5054469e3f3c44a9,5280025024109120000,52
cx_505cae830cd9524e,5011012200125280001,50
cx_509827ca9fd9148d,2638010100112080000,26
cx_509aeea047a4f3bd,4373025035104380000,43
cx_509aff7da89b3ffa,4711311800101260002,47
cx_50af9d17aa04ff75,4715011400102571213,47
cx_50afaa331d4626cb,3014010300100240000,30
cx_50b289e7d67baf6f,5214041022114370000,52
cx_50b71f8b987844d8,5117010100110980000,51
cx_50c2592bc0070e92,4420011100104400000,44
cx_50d1a0320b6122b5,1227011100107300000,12
cx_50dd237e2e9dee96,3117010400106400001,31
cx_50e809dcd45c5116,4311112400131560000,43
cx_5100236990beb392,4413310800118460000,44
cx_5103aea9cb9a76ee,2824510100100730003,28
cx_5105a728a4c2fa79,4824031021105460001,48
cx_5114b82544794f69,5211113300109640000,52
cx_511a813ffbc7c5d0,4413111600108950000,44
cx_511c70d9a45de41f,2823710600103680000,28
cx_5127cddf183a0c1d,1227010600103730000,12
cx_51347a5ecdd0f9e1,1227010500104090000,12
cx_513b7f8af851d006,5115012500106710034,51
cx_51464155ed3282cc,1233011300106270001,12
cx_515073d13a6cd93c,2820010100111310018,28
cx_515ac27227620aa3,4882025023104860000,48
cx_516b42e4e2de8595,4825025026105330002,48
cx_518289d77b51e641,4413110500100670002,44
cx_5183ccec4874e953,4825013000104480003,48
cx_5185fbc02b7740af,4729012600106000003,47
cx_5188a09a503cd9ad,4812132025108250000,48
cx_518ab6d29bd3cd4d,4719010900101430009,47
cx_518af91e144bdafc,4413111800100850000,44
cx_51923d5daeb2f794,3171025924107430002,31
cx_5194e0510217761d,3023011100101780002,30
cx_519517dadb86d8c6,2827510600106090001,28
cx_51a1ccca1b48f064,1233012300110980000,12
cx_51a3f6a0475bba2e,2812512500100270107,28
cx_51afb7cbc61525be,5115011100111810000,51
cx_51c7ff6f2bd4a301,4790025330113810000,47
cx_51ce4a72a4914d03,2823710700104770003,28
cx_51d3253d9003ff00,3171025924100070001,31
cx_51e7346a23bb2ad5,2817710300106860012,28
cx_51edf7cdab38d85b,2726010100100750002,27
cx_51f6c79e820dbb71,1224012000111590000,12
cx_5210a65b9d576753,4812914400104830010,48
cx_521354963e95bb54,4812511800100180001,48
cx_521a738398c29f84,1233010100109650001,12
cx_521e7f293145a8c3,4711325046117610000,47
cx_5225fcbaa3cca96b,2818510600100230004,28
cx_5230f0b77ddc1263,5211112800100170000,52
cx_523befcdd92aaf3b,4311112400104290002,43
cx_523c2148a4aaf2bb,4311425332105560000,43
cx_5248c9fac9137b3b,5121010600106580042,51
cx_524b2562bd6ec016,4713012400102770006,47
cx_5251215ccd396a08,3111010300103190000,31
cx_5256d5d67f03f205,4423011000106980000,44
cx_5258b2d5744a6011,5011012300105600002,50
cx_525c21e3bfd6aa12,3171031021100510000,31
